X,Y,ObjectID,Loc_name,Status,Score,Match_type,Match_addr,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,Side,StPreDir,StPreType,StName,StType,StDir,StAddr,Nbrhd,City,Subregion,Region,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_Addres,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,PCT,AREA,LOCATION,ADDRESS,city_1,state
-85.613332951999666,38.271538540000449,135,USA.StreetAddress,M,100.00000000000,A,"7504 Westport Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,7504,7500,7506,R,,,Westport,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.61333400000,38.27153900000,-85.61333400000,38.27153900000,-85.61433400000,-85.61233400000,38.27053900000,38.27253900000,7504 Westport Road,,Louisville,,Kentucky,,,,E155,6.00000000000,Episcopal Ch Home,7504 Westport Road,Louisville,Kentucky
-85.60435724999968,38.25718464500045,136,USA.StreetAddress,M,100.00000000000,A,"515 Wood Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,515,515,599,R,,,Wood,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.60435800000,38.25718500000,-85.60435800000,38.25718500000,-85.60535800000,-85.60335800000,38.25618500000,38.25818500000,515 Wood Road,,Louisville,,Kentucky,,,,E157,5.00000000000,Lyndon City Hall,515 Wood Road,Louisville,Kentucky
-85.621803308999688,38.226718084000481,137,USA.StreetAddress,M,100.00000000000,A,"2700 Browns Ln, Louisville, Kentucky, 40220",StreetAddress,,,,,,,,2700,2700,2700,L,,,Browns,Ln,,,,Louisville,,Kentucky,40220,,USA,ENG,0.00000000000,-85.62180400000,38.22671800000,-85.62180400000,38.22671800000,-85.62280400000,-85.62080400000,38.22571800000,38.22771800000,2700 Browns Lane,,Louisville,,Kentucky,,,,E158,8.00000000000,Greathouse/Shryock Trad Elem Sch Gym,2700 Browns Lane,Louisville,Kentucky
-85.611143278999634,38.224672937000491,138,USA.PointAddress,M,100.00000000000,A,"4604 Lowe Rd, Louisville, Kentucky, 40220",PointAddress,,,,,,,,4604,,,L,,,Lowe,Rd,,,,Louisville,,Kentucky,40220,,USA,ENG,0.00000000000,-85.61114400000,38.22467300000,-85.61104100000,38.22326000000,-85.61214400000,-85.61014400000,38.22367300000,38.22567300000,4604 Lowe Road,,Louisville,,Kentucky,,,,E159,8.00000000000,Regis Woods Care Ctr Prkg Lot B,4604 Lowe Road,Louisville,Kentucky
-85.591229250999675,38.247485414000494,139,USA.StreetAddress,M,100.00000000000,A,"8800 Shelbyville Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,8800,8818,8800,L,,,Shelbyville,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.59123000000,38.24748500000,-85.59123000000,38.24748500000,-85.59223000000,-85.59023000000,38.24648500000,38.24848500000,8800 Shelbyville Road,,Louisville,,Kentucky,,,,E160,5.00000000000,Hurstbourne Bapt Ch,8800 Shelbyville Road,Louisville,Kentucky
-85.591126364999639,38.245265425000468,140,USA.StreetAddress,M,100.00000000000,A,"210 Oxfordshire Ln, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,210,298,210,L,,,Oxfordshire,Ln,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.59112700000,38.24526500000,-85.59112700000,38.24526500000,-85.59212700000,-85.59012700000,38.24426500000,38.24626500000,210 Oxfordshire Lane,,Louisville,,Kentucky,,,,E161,5.00000000000,Lowe Elem Sch Gym,210 Oxfordshire Lane,Louisville,Kentucky
-85.591126364999639,38.245265425000468,141,USA.StreetAddress,M,100.00000000000,A,"210 Oxfordshire Ln, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,210,298,210,L,,,Oxfordshire,Ln,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.59112700000,38.24526500000,-85.59112700000,38.24526500000,-85.59212700000,-85.59012700000,38.24426500000,38.24626500000,210 Oxfordshire Lane,,Louisville,,Kentucky,,,,E162,5.00000000000,Lowe Elem Sch Gym,210 Oxfordshire Lane,Louisville,Kentucky
-85.591126364999639,38.245265425000468,142,USA.StreetAddress,M,100.00000000000,A,"210 Oxfordshire Ln, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,210,298,210,L,,,Oxfordshire,Ln,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.59112700000,38.24526500000,-85.59112700000,38.24526500000,-85.59212700000,-85.59012700000,38.24426500000,38.24626500000,210 Oxfordshire Lane,,Louisville,,Kentucky,,,,E163,5.00000000000,Lowe Elem Sch Gym,210 Oxfordshire Lane,Louisville,Kentucky
-85.578242250999665,38.236103176000483,143,USA.StreetAddress,M,100.00000000000,A,"601 Nottingham Pky, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,601,603,501,R,,,Nottingham,Pky,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.57824300000,38.23610300000,-85.57824300000,38.23610300000,-85.58124300000,-85.57524300000,38.23310300000,38.23910300000,601 Nottingham Parkway,,Louisville,,Kentucky,,,,E164,5.00000000000,Hurstbourne Christian Ch,601 Nottingham Parkway,Louisville,Kentucky
-85.566766282999652,38.245578047000492,144,USA.StreetAddress,M,100.00000000000,A,"10200 Shelbyville Rd, Louisville, Kentucky, 40223",StreetAddress,,,,,,,,10200,10208,10100,L,,,Shelbyville,Rd,,,,Louisville,,Kentucky,40223,,USA,ENG,0.00000000000,-85.56676700000,38.24557800000,-85.56676700000,38.24557800000,-85.56776700000,-85.56576700000,38.24457800000,38.24657800000,10200 Shelbyville Road,,Louisville,,Kentucky,,,,E165,5.00000000000,Trinity Presby Ch,10200 Shelbyville Road,Louisville,Kentucky
-85.584459804999653,38.211333811000486,145,USA.StreetAddress,M,100.00000000000,A,"2401 Merriwood Dr, Louisville, Kentucky, 40299",StreetAddress,,,,,,,,2401,2411,2401,R,,,Merriwood,Dr,,,,Louisville,,Kentucky,40299,,USA,ENG,0.00000000000,-85.58446100000,38.21133400000,-85.58446100000,38.21133400000,-85.58546100000,-85.58346100000,38.21033400000,38.21233400000,2401 Merriwood Drive,,Louisville,,Kentucky,,,,E166,8.00000000000,Comm of Christ Ch,2401 Merriwood Drive,Louisville,Kentucky
-85.60481148999969,38.230358295000485,146,USA.PointAddress,M,100.00000000000,A,"9000 Limehouse Ln, Louisville, Kentucky, 40220",PointAddress,,,,,,,,9000,,,L,,,Limehouse,Ln,,,,Louisville,,Kentucky,40220,,USA,ENG,0.00000000000,-85.60481200000,38.23035800000,-85.60856100000,38.22882000000,-85.60581200000,-85.60381200000,38.22935800000,38.23135800000,9000 Limehouse Lane,,Louisville,,Kentucky,,,,E167,8.00000000000,Oxmoor Country Club,9000 Limehouse Lane,Louisville,Kentucky
-85.591229250999675,38.247485414000494,147,USA.StreetAddress,M,100.00000000000,A,"8800 Shelbyville Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,8800,8818,8800,L,,,Shelbyville,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.59123000000,38.24748500000,-85.59123000000,38.24748500000,-85.59223000000,-85.59023000000,38.24648500000,38.24848500000,8800 Shelbyville Road,,Louisville,,Kentucky,,,,E168,5.00000000000,Hurstbourne Bapt Ch,8800 Shelbyville Road,Louisville,Kentucky
-85.60481148999969,38.230358295000485,148,USA.PointAddress,M,100.00000000000,A,"9000 Limehouse Ln, Louisville, Kentucky, 40220",PointAddress,,,,,,,,9000,,,L,,,Limehouse,Ln,,,,Louisville,,Kentucky,40220,,USA,ENG,0.00000000000,-85.60481200000,38.23035800000,-85.60856100000,38.22882000000,-85.60581200000,-85.60381200000,38.22935800000,38.23135800000,9000 Limehouse Lane,,Louisville,,Kentucky,,,,E169,8.00000000000,Oxmoor Country Club,9000 Limehouse Lane,Louisville,Kentucky
-85.613332951999666,38.271538540000449,149,USA.StreetAddress,M,100.00000000000,A,"7504 Westport Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,7504,7500,7506,R,,,Westport,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.61333400000,38.27153900000,-85.61333400000,38.27153900000,-85.61433400000,-85.61233400000,38.27053900000,38.27253900000,7504 Westport Road,,Louisville,,Kentucky,,,,E171,6.00000000000,Episcopal Ch Home,7504 Westport Road,Louisville,Kentucky
-85.604191166999669,38.262738576000459,150,USA.StreetAddress,M,100.00000000000,A,"8125 Lagrange Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,8125,8121,8199,L,,,Lagrange,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.60419200000,38.26273900000,-85.60419200000,38.26273900000,-85.60519200000,-85.60319200000,38.26173900000,38.26373900000,8125 LaGrange Road,,Louisville,,Kentucky,,,,E173,6.00000000000,Lyndon Christian Ch Flsp Hall,8125 LaGrange Road,Louisville,Kentucky
-85.613332951999666,38.271538540000449,151,USA.StreetAddress,M,100.00000000000,A,"7504 Westport Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,7504,7500,7506,R,,,Westport,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.61333400000,38.27153900000,-85.61333400000,38.27153900000,-85.61433400000,-85.61233400000,38.27053900000,38.27253900000,7504 Westport Road,,Louisville,,Kentucky,,,,E175,6.00000000000,Episcopal Ch Home,7504 Westport Road,Louisville,Kentucky
-85.60435724999968,38.25718464500045,152,USA.StreetAddress,M,100.00000000000,A,"515 Wood Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,515,515,599,R,,,Wood,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.60435800000,38.25718500000,-85.60435800000,38.25718500000,-85.60535800000,-85.60335800000,38.25618500000,38.25818500000,515 Wood Road,,Louisville,,Kentucky,,,,E176,5.00000000000,Lyndon City Hall,515 Wood Road,Louisville,Kentucky
-85.584459804999653,38.211333811000486,153,USA.StreetAddress,M,100.00000000000,A,"2401 Merriwood Dr, Louisville, Kentucky, 40299",StreetAddress,,,,,,,,2401,2411,2401,R,,,Merriwood,Dr,,,,Louisville,,Kentucky,40299,,USA,ENG,0.00000000000,-85.58446100000,38.21133400000,-85.58446100000,38.21133400000,-85.58546100000,-85.58346100000,38.21033400000,38.21233400000,2401 Merriwood Drive,,Louisville,,Kentucky,,,,E177,8.00000000000,Comm of Christ Ch,2401 Merriwood Drive,Louisville,Kentucky
-85.578242250999665,38.236103176000483,154,USA.StreetAddress,M,100.00000000000,A,"601 Nottingham Pky, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,601,603,501,R,,,Nottingham,Pky,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.57824300000,38.23610300000,-85.57824300000,38.23610300000,-85.58124300000,-85.57524300000,38.23310300000,38.23910300000,601 Nottingham Parkway,,Louisville,,Kentucky,,,,E178,5.00000000000,Hurstbourne Christian Ch,601 Nottingham Parkway,Louisville,Kentucky
-85.566766282999652,38.245578047000492,155,USA.StreetAddress,M,100.00000000000,A,"10200 Shelbyville Rd, Louisville, Kentucky, 40223",StreetAddress,,,,,,,,10200,10208,10100,L,,,Shelbyville,Rd,,,,Louisville,,Kentucky,40223,,USA,ENG,0.00000000000,-85.56676700000,38.24557800000,-85.56676700000,38.24557800000,-85.56776700000,-85.56576700000,38.24457800000,38.24657800000,10200 Shelbyville Road,,Louisville,,Kentucky,,,,E179,5.00000000000,Trinity Presby Ch,10200 Shelbyville Road,Louisville,Kentucky
-85.566766282999652,38.245578047000492,156,USA.StreetAddress,M,100.00000000000,A,"10200 Shelbyville Rd, Louisville, Kentucky, 40223",StreetAddress,,,,,,,,10200,10208,10100,L,,,Shelbyville,Rd,,,,Louisville,,Kentucky,40223,,USA,ENG,0.00000000000,-85.56676700000,38.24557800000,-85.56676700000,38.24557800000,-85.56776700000,-85.56576700000,38.24457800000,38.24657800000,10200 Shelbyville Road,,Louisville,,Kentucky,,,,E180,5.00000000000,Trinity Presby Ch,10200 Shelbyville Road,Louisville,Kentucky
-85.629613527999652,38.289127043000462,157,USA.StreetAddress,M,100.00000000000,A,"5101 US Highway 42, Louisville, Kentucky, 40241",StreetAddress,,,,,,,,5101,5101,5197,L,,US Hig,42,,,,,Louisville,,Kentucky,40241,,USA,ENG,0.00000000000,-85.62961500000,38.28912700000,-85.62961500000,38.28912700000,-85.63061500000,-85.62861500000,38.28812700000,38.29012700000,5101 U S Highway 42,,Louisville,,Kentucky,,,,E181,6.00000000000,The Temple,5101 U S Highway 42,Louisville,Kentucky
-85.629613527999652,38.289127043000462,158,USA.StreetAddress,M,100.00000000000,A,"5101 US Highway 42, Louisville, Kentucky, 40241",StreetAddress,,,,,,,,5101,5101,5197,L,,US Hig,42,,,,,Louisville,,Kentucky,40241,,USA,ENG,0.00000000000,-85.62961500000,38.28912700000,-85.62961500000,38.28912700000,-85.63061500000,-85.62861500000,38.28812700000,38.29012700000,5101 U S Highway 42,,Louisville,,Kentucky,,,,E182,6.00000000000,The Temple,5101 U S Highway 42,Louisville,Kentucky
-85.630116751999651,38.282726047000494,159,USA.PointAddress,M,100.00000000000,A,"4938 Brownsboro Rd, Louisville, Kentucky, 40222",PointAddress,,,,,,,,4938,,,R,,,Brownsboro,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.63011800000,38.28272600000,-85.62951100000,38.28244000000,-85.63111800000,-85.62911800000,38.28172600000,38.28372600000,4938 Brownsboro Road,,Louisville,,Kentucky,,,,E183,6.00000000000,Thomas Jefferson Unitarian Ch,4938 Brownsboro Road,Louisville,Kentucky
-85.620756084999641,38.282147116000488,160,USA.StreetAddress,M,100.00000000000,A,"7315 Wesboro Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,7315,7301,7399,L,,,Wesboro,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.62075700000,38.28214700000,-85.62075700000,38.28214700000,-85.62275700000,-85.61875700000,38.28014700000,38.28414700000,7315 Wesboro Road,,Louisville,,Kentucky,,,,E184,6.00000000000,Kammerer Mid Sch Library,7315 Wesboro Road,Louisville,Kentucky
-85.613332951999666,38.271538540000449,161,USA.StreetAddress,M,100.00000000000,A,"7504 Westport Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,7504,7500,7506,R,,,Westport,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.61333400000,38.27153900000,-85.61333400000,38.27153900000,-85.61433400000,-85.61233400000,38.27053900000,38.27253900000,7504 Westport Road,,Louisville,,Kentucky,,,,E185,6.00000000000,Episcopal Ch Home,7504 Westport Road,Louisville,Kentucky
-85.557371451999643,38.288315045000445,162,USA.StreetAddress,M,100.00000000000,A,"3000 Freys Hill Rd, Louisville, Kentucky, 40241",StreetAddress,,,,,,,,3000,3000,3098,L,,,Freys Hill,Rd,,,,Louisville,,Kentucky,40241,,USA,ENG,0.00000000000,-85.55737200000,38.28831500000,-85.55737200000,38.28831500000,-85.55837200000,-85.55637200000,38.28731500000,38.28931500000,3000 Freys Hill Road,,Louisville,,Kentucky,,,,F106,6.00000000000,"EP ""Tom"" Sawyer State Park Gym",3000 Freys Hill Road,Louisville,Kentucky
-85.557371451999643,38.288315045000445,163,USA.StreetAddress,M,100.00000000000,A,"3000 Freys Hill Rd, Louisville, Kentucky, 40241",StreetAddress,,,,,,,,3000,3000,3098,L,,,Freys Hill,Rd,,,,Louisville,,Kentucky,40241,,USA,ENG,0.00000000000,-85.55737200000,38.28831500000,-85.55737200000,38.28831500000,-85.55837200000,-85.55637200000,38.28731500000,38.28931500000,3000 Freys Hill Road,,Louisville,,Kentucky,,,,F145,6.00000000000,"EP ""Tom"" Sawyer State Park Gym",3000 Freys Hill Road,Louisville,Kentucky
-85.582004345999678,38.268960502000482,164,USA.StreetAddress,M,100.00000000000,A,"1601 Roosevelt Ave, Louisville, Kentucky, 40242",StreetAddress,,,,,,,,1601,1601,1701,R,,,Roosevelt,Ave,,,,Louisville,,Kentucky,40242,,USA,ENG,0.00000000000,-85.58200500000,38.26896100000,-85.58200500000,38.26896100000,-85.58300500000,-85.58100500000,38.26796100000,38.26996100000,1601 Roosevelt Avenue,,Louisville,,Kentucky,,,,F151,5.00000000000,Bowen Elem Sch Gym,1601 Roosevelt Avenue,Louisville,Kentucky
-85.556617302999655,38.257827542000484,165,USA.PointAddress,M,100.00000000000,A,"10607 Hobbs Station Rd, Louisville, Kentucky, 40223",PointAddress,,,,,,,,10607,,,R,,,Hobbs Station,Rd,,,,Louisville,,Kentucky,40223,,USA,ENG,0.00000000000,-85.55661800000,38.25782800000,-85.55602100000,38.25842000000,-85.55761800000,-85.55561800000,38.25682800000,38.25882800000,10607 Hobbs Station Road,,Louisville,,Kentucky,,,,F152,5.00000000000,Owl Creek Sports Ctr,10607 Hobbs Station Road,Louisville,Kentucky
-85.540818406999676,38.248100082000462,166,USA.StreetAddress,M,100.00000000000,A,"218 N Madison Ave, Louisville, Kentucky, 40243",StreetAddress,,,,,,,,218,214,298,L,N,,Madison,Ave,,,,Louisville,,Kentucky,40243,,USA,ENG,0.00000000000,-85.54081900000,38.24810000000,-85.54081900000,38.24810000000,-85.54181900000,-85.53981900000,38.24710000000,38.24910000000,218 N  Madison Avenue,,Louisville,,Kentucky,,,,F153,5.00000000000,Middletown Elem Sch Main Hallway,218 N  Madison Avenue,Louisville,Kentucky
-85.54202018699965,38.266264157000478,167,USA.StreetAddress,M,100.00000000000,A,"11403 Park Rd, Louisville, Kentucky, 40223",StreetAddress,,,,,,,,11403,11499,11401,R,,,Park,Rd,,,,Louisville,,Kentucky,40223,,USA,ENG,0.00000000000,-85.54202100000,38.26626400000,-85.54202100000,38.26626400000,-85.54302100000,-85.54102100000,38.26526400000,38.26726400000,11403 Park Road,,Louisville,,Kentucky,,,,F154,5.00000000000,Anchorage Presby Ch,11403 Park Road,Louisville,Kentucky
-85.54202018699965,38.266264157000478,168,USA.StreetAddress,M,100.00000000000,A,"11403 Park Rd, Louisville, Kentucky, 40223",StreetAddress,,,,,,,,11403,11499,11401,R,,,Park,Rd,,,,Louisville,,Kentucky,40223,,USA,ENG,0.00000000000,-85.54202100000,38.26626400000,-85.54202100000,38.26626400000,-85.54302100000,-85.54102100000,38.26526400000,38.26726400000,11403 Park Road,,Louisville,,Kentucky,,,,F155,5.00000000000,Anchorage Presby Ch,11403 Park Road,Louisville,Kentucky
-85.556077775999654,38.240749982000466,169,USA.StreetAddress,M,100.00000000000,A,"303 Gatehouse Ln, Louisville, Kentucky, 40243",StreetAddress,,,,,,,,303,325,201,R,,,Gatehouse,Ln,,,,Louisville,,Kentucky,40243,,USA,ENG,0.00000000000,-85.55607900000,38.24075000000,-85.55607900000,38.24075000000,-85.55707900000,-85.55507900000,38.23975000000,38.24175000000,303 Gatehouse Lane,,Louisville,,Kentucky,,,,F156,5.00000000000,Crosby Mid Sch Gym,303 Gatehouse Lane,Louisville,Kentucky
-85.52412295699969,38.245184705000497,170,USA.PointAddress,M,90.92000000000,A,"12400 Shelbyville Rd, Louisville, Kentucky, 40243",PointAddress,,,,,,,,12400,,,L,,,Shelbyville,Rd,,,,Louisville,,Kentucky,40243,,USA,ENG,0.00000000000,-85.52412400000,38.24518500000,-85.52424100000,38.24473000000,-85.52512400000,-85.52312400000,38.24418500000,38.24618500000,12400 Old Shelbyville Road,,Louisville,,Kentucky,,,,F158,5.00000000000,Eastern High Sch Lg Gym,12400 Old Shelbyville Road,Louisville,Kentucky
-85.556077775999654,38.240749982000466,171,USA.StreetAddress,M,100.00000000000,A,"303 Gatehouse Ln, Louisville, Kentucky, 40243",StreetAddress,,,,,,,,303,325,201,R,,,Gatehouse,Ln,,,,Louisville,,Kentucky,40243,,USA,ENG,0.00000000000,-85.55607900000,38.24075000000,-85.55607900000,38.24075000000,-85.55707900000,-85.55507900000,38.23975000000,38.24175000000,303 Gatehouse Lane,,Louisville,,Kentucky,,,,F161,5.00000000000,Crosby Mid Sch Gym,303 Gatehouse Lane,Louisville,Kentucky
-85.553682989999686,38.247700697000482,172,USA.StreetAddress,M,100.00000000000,A,"200 Brookside Dr, Louisville, Kentucky, 40243",StreetAddress,,,,,,,,200,178,298,R,,,Brookside,Dr,,,,Louisville,,Kentucky,40243,,USA,ENG,0.00000000000,-85.55368400000,38.24770100000,-85.55368400000,38.24770100000,-85.55468400000,-85.55268400000,38.24670100000,38.24870100000,200 Brookside Drive,,Louisville,,Kentucky,,,,F163,5.00000000000,The Forum at Brookside,200 Brookside Drive,Louisville,Kentucky
-85.556617302999655,38.257827542000484,173,USA.PointAddress,M,100.00000000000,A,"10607 Hobbs Station Rd, Louisville, Kentucky, 40223",PointAddress,,,,,,,,10607,,,R,,,Hobbs Station,Rd,,,,Louisville,,Kentucky,40223,,USA,ENG,0.00000000000,-85.55661800000,38.25782800000,-85.55602100000,38.25842000000,-85.55761800000,-85.55561800000,38.25682800000,38.25882800000,10607 Hobbs Station Road,,Louisville,,Kentucky,,,,F164,5.00000000000,Owl Creek Sports Ctr,10607 Hobbs Station Road,Louisville,Kentucky
-85.556077775999654,38.240749982000466,174,USA.StreetAddress,M,100.00000000000,A,"303 Gatehouse Ln, Louisville, Kentucky, 40243",StreetAddress,,,,,,,,303,325,201,R,,,Gatehouse,Ln,,,,Louisville,,Kentucky,40243,,USA,ENG,0.00000000000,-85.55607900000,38.24075000000,-85.55607900000,38.24075000000,-85.55707900000,-85.55507900000,38.23975000000,38.24175000000,303 Gatehouse Lane,,Louisville,,Kentucky,,,,F166,5.00000000000,Crosby Mid Sch Gym,303 Gatehouse Lane,Louisville,Kentucky
-85.525257953999642,38.246827859000462,175,USA.PointAddress,M,100.00000000000,A,"200 Juneau Dr, Louisville, Kentucky, 40243",PointAddress,,,,,,,,200,,,L,,,Juneau,Dr,,,,Louisville,,Kentucky,40243,,USA,ENG,0.00000000000,-85.52525900000,38.24682800000,-85.52585100000,38.24755000000,-85.52625900000,-85.52425900000,38.24582800000,38.24782800000,200 Juneau Drive,,Louisville,,Kentucky,,,,F167,5.00000000000,East End Govt Ctr,200 Juneau Drive,Louisville,Kentucky
-85.565971574999651,38.245582220000472,176,USA.StreetAddress,M,100.00000000000,A,"10217 Shelbyville Rd, Louisville, Kentucky, 40223",StreetAddress,,,,,,,,10217,10219,10217,R,,,Shelbyville,Rd,,,,Louisville,,Kentucky,40223,,USA,ENG,0.00000000000,-85.56597300000,38.24558200000,-85.56597300000,38.24558200000,-85.56697300000,-85.56497300000,38.24458200000,38.24658200000,10217 Shelbyville Road,,Louisville,,Kentucky,,,,F169,5.00000000000,Middletown Fire Station #2,10217 Shelbyville Road,Louisville,Kentucky
-85.553682989999686,38.247700697000482,177,USA.StreetAddress,M,100.00000000000,A,"200 Brookside Dr, Louisville, Kentucky, 40243",StreetAddress,,,,,,,,200,178,298,R,,,Brookside,Dr,,,,Louisville,,Kentucky,40243,,USA,ENG,0.00000000000,-85.55368400000,38.24770100000,-85.55368400000,38.24770100000,-85.55468400000,-85.55268400000,38.24670100000,38.24870100000,200 Brookside Drive,,Louisville,,Kentucky,,,,F170,5.00000000000,The Forum at Brookside,200 Brookside Drive,Louisville,Kentucky
-85.556617302999655,38.257827542000484,178,USA.PointAddress,M,100.00000000000,A,"10607 Hobbs Station Rd, Louisville, Kentucky, 40223",PointAddress,,,,,,,,10607,,,R,,,Hobbs Station,Rd,,,,Louisville,,Kentucky,40223,,USA,ENG,0.00000000000,-85.55661800000,38.25782800000,-85.55602100000,38.25842000000,-85.55761800000,-85.55561800000,38.25682800000,38.25882800000,10607 Hobbs Station Road,,Louisville,,Kentucky,,,,F171,5.00000000000,Owl Creek Sports Ctr,10607 Hobbs Station Road,Louisville,Kentucky
-85.574742878999643,38.286635245000468,179,USA.StreetAddress,M,100.00000000000,A,"9620 Westport Rd, Louisville, Kentucky, 40241",StreetAddress,,,,,,,,9620,9616,9650,R,,,Westport,Rd,,,,Louisville,,Kentucky,40241,,USA,ENG,0.00000000000,-85.57474400000,38.28663500000,-85.57474400000,38.28663500000,-85.57574400000,-85.57374400000,38.28563500000,38.28763500000,9620 Westport Road,,Louisville,,Kentucky,,,,F172,6.00000000000,Zachary Taylor Elem Sch Gym,9620 Westport Road,Louisville,Kentucky
-85.52412295699969,38.245184705000497,180,USA.PointAddress,M,90.92000000000,A,"12400 Shelbyville Rd, Louisville, Kentucky, 40243",PointAddress,,,,,,,,12400,,,L,,,Shelbyville,Rd,,,,Louisville,,Kentucky,40243,,USA,ENG,0.00000000000,-85.52412400000,38.24518500000,-85.52424100000,38.24473000000,-85.52512400000,-85.52312400000,38.24418500000,38.24618500000,12400 Old Shelbyville Road,,Louisville,,Kentucky,,,,F176,5.00000000000,Eastern High Sch Lg Gym,12400 Old Shelbyville Road,Louisville,Kentucky
-85.604191166999669,38.262738576000459,181,USA.StreetAddress,M,100.00000000000,A,"8125 Lagrange Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,8125,8121,8199,L,,,Lagrange,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.60419200000,38.26273900000,-85.60419200000,38.26273900000,-85.60519200000,-85.60319200000,38.26173900000,38.26373900000,8125 LaGrange Road,,Louisville,,Kentucky,,,,F179,6.00000000000,Lyndon Christian Ch Flsp Hall,8125 LaGrange Road,Louisville,Kentucky
-85.593363569999667,38.262510415000463,182,USA.PointAddress,M,100.00000000000,A,"1000 Glenridge Dr, Louisville, Kentucky, 40242",PointAddress,,,,,,,,1000,,,L,,,Glenridge,Dr,,,,Louisville,,Kentucky,40242,,USA,ENG,0.00000000000,-85.59336500000,38.26251000000,-85.59352100000,38.26237000000,-85.59436500000,-85.59236500000,38.26151000000,38.26351000000,1000 Glenridge Drive,,Louisville,,Kentucky,,,,F180,5.00000000000,Woodbridge Apt Clubhouse,1000 Glenridge Drive,Louisville,Kentucky
-85.601652724999667,38.276729984000497,183,USA.StreetAddress,M,100.00000000000,A,"8100 Westport Rd, Louisville, Kentucky, 40222",StreetAddress,,,,,,,,8100,7852,8298,R,,,Westport,Rd,,,,Louisville,,Kentucky,40222,,USA,ENG,0.00000000000,-85.60165400000,38.27673000000,-85.60165400000,38.27673000000,-85.60465400000,-85.59865400000,38.27373000000,38.27973000000,8100 Westport Road,,Louisville,,Kentucky,,,,F181,6.00000000000,Westport Mid Sch Lg Gym,8100 Westport Road,Louisville,Kentucky
-85.582004345999678,38.268960502000482,184,USA.StreetAddress,M,100.00000000000,A,"1601 Roosevelt Ave, Louisville, Kentucky, 40242",StreetAddress,,,,,,,,1601,1601,1701,R,,,Roosevelt,Ave,,,,Louisville,,Kentucky,40242,,USA,ENG,0.00000000000,-85.58200500000,38.26896100000,-85.58200500000,38.26896100000,-85.58300500000,-85.58100500000,38.26796100000,38.26996100000,1601 Roosevelt Avenue,,Louisville,,Kentucky,,,,F182,5.00000000000,Bowen Elem Sch Gym,1601 Roosevelt Avenue,Louisville,Kentucky
-85.54202018699965,38.266264157000478,185,USA.StreetAddress,M,100.00000000000,A,"11403 Park Rd, Louisville, Kentucky, 40223",StreetAddress,,,,,,,,11403,11499,11401,R,,,Park,Rd,,,,Louisville,,Kentucky,40223,,USA,ENG,0.00000000000,-85.54202100000,38.26626400000,-85.54202100000,38.26626400000,-85.54302100000,-85.54102100000,38.26526400000,38.26726400000,11403 Park Road,,Louisville,,Kentucky,,,,F183,5.00000000000,Anchorage Presby Ch,11403 Park Road,Louisville,Kentucky
